رقم التسجيل,اسم العلامة عربي,اسم العلامة انجليزي,حالة العلامة,نوع العلامة من حيث الوصف,نوع العلامة,الفئة,اسم المالك بالعربي,اسم المالك بالانجليزي,تاريخ تسجيل العلامة,الجنسية,تاريخ بداية الحماية,وصف العلامة,تاريخ نهاية الحماية,تاريخ النشر
1445001933,-,Laurel Temptation ,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة 5,ايه دبليو اس للتوزيع,-,12/14/2023 14:43,الإمارات العربية المتحدة,8/1/2023 13:53,"كلمة لوريل بحروف لاتينية باللون الأسود وبجانبها رسم نصف وجه باللون الأبيض، وفي الأسفل كلمة تيمبتيشين بحروف لاتينية باللون الأسود وبجانبيها خطين مستقيمين باللون الأسود ",4/14/2033 13:53,9/27/2023 16:54
1444018873,-,OPTO INVESTMENTS,علامة مسجلة,لفظية,علامة تجارية ,فئة41,-,"Opto Investments, Inc.",2/26/2023 18:19,الولايات المتحدة الأمريكية,12/18/2022 10:44,كلمات اوبتو انفستمانتس بحروف لاتينية,8/31/2032 10:44,12/27/2022 17:25
1445008469,-,Big Time,بانتظار سداد رسوم التسجيل,تصويرية لفظية,علامة تجارية ,فئة 9,الهيئة العامة للترفيه,-,11/20/2023 0:37,المملكة العربية السعودية ,9/15/2023 20:33,على خلفية باللون الأسود يظهر من الأعلى رسمة دائرة مقطع نصفها علي شكل شرائح باللون البرتقالي  واللون البنفسجي  والاخضر و الرمادي والاحمر و الفيروزي  النصف الاخر باللون الأزرق  أسفلها كلمة بيج تايم  بحروف لاتينية باللون الأبيض بحجم كبير ,5/28/2033 20:33,9/20/2023 17:18
1444026014,-,SF,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة43,مطعم شاورما زهور الشام لتقديم الوجبات,-,5/26/2023 22:25,المملكة العربية السعودية ,2/7/2023 19:10,رسم لما يشابه سيخ الشاورما بداخله الأحرف اللاتينية إس إف بشكل مميز والعلامة ككل باللون البرتقالي والأبيض على خلفية باللون الأسود,10/21/2032 19:10,3/17/2023 0:42
1445006434,-,Re-Shaved MEN S CARE SALON,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة44,صالون الانطباع الثاني للحلاقة الرجالية,-,12/18/2023 2:36,المملكة العربية السعودية ,9/2/2023 15:00,كلمة ري بحروف لاتينية مرسومة بطريقة مميزة وعلى يمينها توجد شرطة ويمينها كلمة شيفد بحروف لاتينية مرسومة بخط مميز حيث يوجد فراغ في حرف إس اللاتيني من الكلمة وأسفلها توجد عبارة مانز كير صالون بحروف لاتينية والعلامة ككل باللون الرمادي المتدرج للرمادي الداكن بخلفية باللون الأبيض.,5/16/2033 15:00,10/5/2023 17:12
1444042183,-,BLUE STAR,علامة مسجلة,لفظية,علامة تجارية ,فئة37,-,Blue Star Limited,10/4/2023 23:00,الهند,6/12/2023 16:08,كلمات بلو ستار مكتوبة بحروف لاتينية باللون الأسود,2/23/2033 16:08,7/31/2023 13:01
1445008868,-,GY GAMERGY,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة41,-,"GGTECH ENTERTAINMENT, S.L.",12/24/2023 17:30,إسبانيا,9/18/2023 15:11,عبارة جي واي جيمرجاي بحروف لاتينية بشكل مميز باللونين الأزرق الغامق والأحمر,5/31/2033 15:11,10/22/2023 9:06
1444039977,-,RTCC,علامة مسجلة,لفظية,علامة تجارية ,فئة37,شركة الراشد للتجارة والمقاولات مساهمة مقفلة,-,12/4/2023 20:52,المملكة العربية السعودية ,5/29/2023 12:09,الحروف اللاتينية آر تي سي سي باللون الأزرق,2/9/2033 12:09,10/2/2023 17:17
1444008358,-,UMX Studio,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة42,شركة يومكس ستوديو للتقنية,-,2/23/2023 13:49,المملكة العربية السعودية ,9/27/2022 14:04,رسم مربع مدور الحواف رسم به بشكل مميز لما يشابه راس السحليه  يتخلله عباره  يومكس ستوديو  بحروف لاتينيه  بشكل مميز  باللون الازرق الفاتح و الابيض والاسود ,6/9/2032 14:04,12/14/2022 15:31
1444009020,-,nephele,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة14,مؤسسة عبدالله سعد حمود السبيعي التجارية,-,1/5/2023 8:19,المملكة العربية السعودية ,10/2/2022 17:02,بطاقة زرقاء اللون يتوسطها رمز مميز مكون من حلقة دائرية ذهبية اللون بداخلها خطوط عشوائيه باللون الذهبي والترابي بالإضافة الى اسماء النجوم وأسفل الرمز يوجد كلمة نيفيلي بحروف لاتينية,6/14/2032 17:02,11/6/2022 1:41
1444044380,قصص الوادي,Valley Stories,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة35,مبارك سويلم عبدالله  السويلم,-,10/31/2023 7:34,المملكة العربية السعودية ,7/3/2023 20:25,شكل لما يشبه كتاب في الصفحة اليمنى عبارة قصص الوادي باللغة العربية والصفحة اليسرى عبارة فالي ستورز باللغة اللاتينية ويتوسط الصفحتين شكل لما يشبه الوادي يعلوها نصف دائرة والألوان المستخدمة الأخضر والرمادي والأزرق ,3/16/2033 20:25,7/31/2023 12:22
1444022773,ونيس,WANEES W,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة39,عقيل حمود ابراهيم شعبي,-,4/2/2023 12:30,المملكة العربية السعودية ,1/16/2023 2:47,كلمة ونيس باللغة العربية وتحتها كلمة ونيس باللغة اللاتينية باللون الأبيض يعلوها باللون الأحمر  حرف دبليو باللاتيني بأطراف حادة يتواجد فوقه ضلع مستقيم من جهة اليمين وضلع مستقيم من جهة اليسار كل ضلع ينحني من طرفه الداخلي بالمنتصف ويندمج مع وسط مركز حرف الدبليو اللاتيني على خلفية باللون الأزرق الغامق.,9/28/2032 2:47,1/22/2023 14:25
1444038499,لفائف عنب,-,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة43,شركة لفائف عنبة التجارية,-,10/1/2023 4:24,المملكة العربية السعودية ,5/18/2023 20:44,شكل ورقة شجرة العنب يشكلها دوائر حلزونيه بشكل مفتوح ومميز اسفلها عباره لفائف عنب بحروف عربيه بشكل مميز والعلامه ككل باللون الازرق والبرتقالي والاحمر على خلفيه باللون الاسود ,1/29/2033 20:44,7/25/2023 15:50
1444013611,-,HMF CONSULTING ENGINEERS,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة42,مكتب حسن محمدصغير علي فقيه للاستشارات الهندسية,-,2/6/2023 17:59,المملكة العربية السعودية ,11/8/2022 11:41,عبارة كونسلتنق انجينيرز بحروف لاتينية يعلوها الحرفين اللاتينيين ام اف بشكل مميز يليهما رسم هندسي لما يشابه اطار مربع بداخله الحرف اللاتيني اتش بداخله رسم باب والعلامة ككل باللون الأسود والأحمر والبني,7/22/2032 11:41,12/7/2022 17:27
1445005230,مكافآت,MUKAFAAT,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة42,شركة مكافآت المحدودة,-,11/26/2023 23:17,المملكة العربية السعودية ,8/23/2023 22:01,بطاقة باللون الابيض بداخلها كلمة مكافآت بحروف عربية باللون الازرق والنقاط باللون البرتقالي وبداخل حرف التاء العربي كلمة مكافآت بحروف لاتينية باللون الازرق.,5/6/2033 22:01,9/25/2023 13:07
1444015111,-,1957 Ventures,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة36,شركة شغف الاتقان التجارية شركة شخص واحد,-,2/6/2023 3:29,المملكة العربية السعودية ,11/17/2022 16:00,عباره 1957 فنتشر  بحروف وارقام  لاتينيه بشكل مميز  باللون الازرق والاخضر ,7/31/2032 16:00,11/27/2022 9:33
1444039267,وافد,Wafid,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة35,مجلس الصحة لدول مجلس التعاون,-,8/7/2023 12:04,المملكة العربية السعودية ,5/24/2023 11:51,كلمة وافد بحروف عربية يدنوها كلمة وافد بحروف لاتينية باللون الاسود بجانبهم خطوط منحنية  متلاصقة تشكل معا شكل مغلق غير منتظم باللون الأخضر والأسود والأحمر والبنفسجي.,2/4/2033 11:51,6/7/2023 16:06
1444023973,-,LIMAVEO,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة 9,مؤسسة لمياء محمد احمد عامودي التجارية,-,4/4/2023 22:29,المملكة العربية السعودية ,1/23/2023 21:10,"نطق العلامة ليمافيو تبدأ من اليسار باللون الأسود مع التدرج إلى اللون اللون البنفسي حتى اليسار
الحرف اللاتيني الرابع بدءا من اليسار بدون خط في المنتصف وكذلك الحرف السادس متقطع من الأعلى والحرف الأخير عبارة عن دائرة متقطعة إلى أربع قطع وهو آخر حرف",10/6/2032 21:10,1/30/2023 20:05
1444021012,-,my karrot jar,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة43,شركة اسس النموذجية للتجارة,-,3/9/2023 16:14,المملكة العربية السعودية ,1/2/2023 11:46,رسم شكل بيضاوي بداخله عباره  ماي كاروت جار بحروف لاتينيه بشكل مميز والعلامه ككل باللون البرتقالي الفاتح والغامق ,9/14/2032 11:46,1/8/2023 9:57
1444020082,روم,rom,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة32,شركة روم التجارية المحدودة,-,5/4/2023 15:49,المملكة العربية السعودية ,12/26/2022 13:55,كلمة روم بالعربي وبالانجليزي بشكل مميز وعلى الجانب شكل هندسي بثلاثه الوان الذهبي والاخضر الغامق والاخضر الفاتح ,9/7/2032 13:55,2/21/2023 15:05
1445002393,-,CURIO COLLECTION,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة43,-,Hilton Worldwide Manage Limited,11/29/2023 19:41,المملكة المتحدة,8/9/2023 12:09,كلمتا كوريو كوليكشن بحروف لاتينية بشكل مميز ,4/22/2033 12:09,9/6/2023 16:07
1444028127,-,Suave Spa,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة44,شركة الأداة الرياضية,-,5/4/2023 20:14,المملكة العربية السعودية ,2/25/2023 13:47,عبارة سوافيه سبا باللغة اللاتينية وبجانبهم على اليسار رسمة وردة .,11/8/2032 13:47,3/5/2023 13:51
1444005454,هيبتا ,HEBTA,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة44,مؤسسة ناصر عدنان بن فهد المنصور التجارية,-,1/5/2023 17:19,المملكة العربية السعودية ,9/4/2022 15:27,هي بطاقه ذات خلفيه بيضاء يوجد داخلها اسم هيبتا باللغه العربيه باللون الذهبي ومن اسفلها كلمه هيبتا باللغه اللاتينيه باللون  الذهبي ومحاطه بزخرفه  على شكل دائري باللون الذهبي,5/17/2032 15:27,11/5/2022 22:26
1445003700,-,FIREHOUSE SUBS,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة29,-,FRG. LLC,12/13/2023 16:44,الولايات المتحدة الأمريكية,8/14/2023 21:50,كلمة فايرهاوس كتبت بأحرف لاتينية مميزة باللون الأسود محاطة بخطوط هندسية مميزة وتحتها كتبت الكلمة سبس باللون الأبيض بداخل شكل بيضاوي باللون الأسود.,4/27/2033 21:50,9/26/2023 12:42
1444041259,-,RC,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة32,-,RC Global Beverages Inc.,10/2/2023 16:40,جزر فيرجن البريطانية,6/6/2023 12:45,الأحرف اللاتينية ار سي اسفلها رسم هندسي بشكل مائل والعلامة باللون الأسود. ,2/17/2033 12:45,7/13/2023 9:42
